record_id,source_type,domain,library,title,content,code_signature,tags,url,author,date_published,votes_or_stars,relevance_label,difficulty_level
f804f050-03dc-495a-a7e4-67ca4844ff70,documentation,FastAPI/Flask/Django,Flask,How to use @app.route in Flask,"`Flask.@app.route` maps a URL rule to a view function. Example usage:
```python
@app.route('/users/<int:uid>')
def get_user(uid):
    return jsonify(user)
```
This is useful when defining HTTP endpoints in a Flask application. Performance tip: use Blueprints to organize large applications.",@app.route,"rest, orm, blueprint",https://docs.flask.org/en/stable/@app/route.html,Official Docs,04-12-2019,2988,medium,advanced
7afeb46e-ebd5-4a11-8a8c-b2d053a4af33,stack_overflow,Requests/HTTP/APIs,websocket,How to add retry logic to requests?,"```python
from requests.adapters import HTTPAdapter
from urllib3.util.retry import Retry
retry = Retry(total=3, backoff_factor=1, status_forcelist=[500,502,503,504])
adapter = HTTPAdapter(max_retries=retry)
session.mount('https://', adapter)
```",Mount an HTTPAdapter with urllib3 Retry on the Session.,"headers, timeout, rate-limiting, http, oauth",https://stackoverflow.com/questions/1669324,user_952590,23-09-2019,1504,high,advanced
2667407a-b204-4d5e-926b-29dd99ebedea,stack_overflow,SQLAlchemy/Databases,session,How to implement database connection pooling with SQLAlchemy?,"`create_engine(url, pool_size=10, max_overflow=20, pool_timeout=30, pool_recycle=1800)`. Use `pool_pre_ping=True` to detect stale connections. For async: use `AsyncEngine` with `create_async_engine()`. Monitor with `engine.pool.status()`. NullPool disables pooling for scripts/serverless environments.",create_engine() has built-in pooling. Configure pool_size and max_overflow.,"query, postgresql, migration, sqlite, foreign-key, sqlalchemy",https://stackoverflow.com/questions/7358113,user_12260,03-08-2018,258,high,beginner
5219ea63-67ea-4388-a5fc-181c7e535e14,github_issue,Requests/HTTP/APIs,httpx,BUG: httpx: SSL certificate error on Windows despite valid cert,"Problem: httpx raises SSLCertVerificationError on Windows when system CA store has the cert.

Fix/Discussion: httpx uses its own CA bundle (certifi) by default, not the system store. Fix: `httpx.Client(verify=certifi.where())` — already default. For custom certs: `httpx.Client(verify='/path/to/ca-bundle.pem')`. Install `pip install truststore` and use `ssl.create_default_context(ssl.Purpose.SERVER_AUTH)` to use system store.",status:closed,"json, requests, aiohttp, timeout, retry",https://github.com/httpx/httpx/issues/8949,contributor_1420,14-06-2024,469,low,beginner
79fab260-2663-46f0-949c-cc49953ef9ec,documentation,SQLAlchemy/Databases,SQLAlchemy,How to use create_engine in SQLAlchemy,"`SQLAlchemy.create_engine` creates a database engine representing a connection pool. Example usage:
```python
engine = create_engine('postgresql://user:pass@host/db', echo=True)
```
This is useful when establishing the central database connection for an application. Performance tip: set pool_size and max_overflow based on expected concurrency.",create_engine,"foreign-key, sqlalchemy, query, sqlite, migration",https://docs.sqlalchemy.org/en/stable/create_engine.html,Official Docs,26-03-2019,2031,high,beginner
cad72ad6-522a-4b97-bed2-9f26e92fb0d1,stack_overflow,NumPy/Pandas,nan,How do I reshape a wide DataFrame to long format?,"`pd.melt(df, id_vars=['id'], value_vars=['col1','col2'])` unpivots columns to rows. `df.stack()` moves column index to row index. For the reverse, use `df.pivot()` or `df.unstack()`. Always reset_index() after stack/unstack to get a clean DataFrame.",Use pd.melt() or df.stack() depending on your structure.,"pandas, merge, vectorization, dataframe, array, reshape",https://stackoverflow.com/questions/6229731,user_428373,16-08-2018,850,medium,beginner
1e4fba8a-c68b-4617-a365-00641f9b89a7,stack_overflow,FastAPI/Flask/Django,request,Django N+1 query problem: how to fix?,N+1 occurs when accessing related objects in a loop. Diagnose with `django-debug-toolbar` or `connection.queries`. Fix ForeignKey: `User.objects.select_related('profile').all()`. Fix M2M: `Post.objects.prefetch_related('tags').all()`. Use `only()` to fetch specific fields and reduce data transfer.,Use select_related() for ForeignKey and prefetch_related() for ManyToMany relationships.,"blueprint, response, request, dependency-injection, rest, flask",https://stackoverflow.com/questions/8106470,user_441071,30-11-2022,1791,low,intermediate
e26da5c0-c346-4ddf-aeef-c304e3b9e882,documentation,FastAPI/Flask/Django,Flask,How to use @app.route in Flask,"`Flask.@app.route` maps a URL rule to a view function. Example usage:
```python
@app.route('/users/<int:uid>')
def get_user(uid):
    return jsonify(user)
```
This is useful when defining HTTP endpoints in a Flask application. Performance tip: use Blueprints to organize large applications.",@app.route,"dependency-injection, flask, response, rest, pydantic, middleware",https://docs.flask.org/en/stable/@app/route.html,Official Docs,25-08-2024,3012,medium,advanced
c922a2cb-e78e-422c-bf85-681c622f0a49,stack_overflow,NumPy/Pandas,nan,How do I reshape a wide DataFrame to long format?,"`pd.melt(df, id_vars=['id'], value_vars=['col1','col2'])` unpivots columns to rows. `df.stack()` moves column index to row index. For the reverse, use `df.pivot()` or `df.unstack()`. Always reset_index() after stack/unstack to get a clean DataFrame.",Use pd.melt() or df.stack() depending on your structure.,"numpy, groupby, dtype",https://stackoverflow.com/questions/6229731,user_428373,03-10-2018,822,medium,beginner
f4a32c46-d27e-483c-a73b-5fd9f231f78a,stack_overflow,NumPy/Pandas,nan,How do I reshape a wide DataFrame to long format?,"`pd.melt(df, id_vars=['id'], value_vars=['col1','col2'])` unpivots columns to rows. `df.stack()` moves column index to row index. For the reverse, use `df.pivot()` or `df.unstack()`. Always reset_index() after stack/unstack to get a clean DataFrame.",Use pd.melt() or df.stack() depending on your structure.,"iloc, dtype, pivot, broadcasting",https://stackoverflow.com/questions/6229731,user_428373,17-09-2018,845,medium,advanced
e6dc0db7-7679-40bb-b0f5-d2414a1eae72,stack_overflow,Asyncio/Threading,lock,Python threading: how to share data between threads safely?,"For simple counters: use `threading.Lock()` as context manager. For complex shared state: prefer `queue.Queue` (thread-safe by design). Avoid global variables without locks. `threading.local()` gives each thread its own data copy. For read-heavy workloads, `threading.RLock` allows re-entrant acquisition.",Use threading.Lock for mutual exclusion or queue.Queue for producer-consumer patterns.,"threading, coroutine, event-loop, deadlock, executor",https://stackoverflow.com/questions/3195773,user_714318,13-05-2021,1097,high,intermediate
be30b671-e872-4533-9d69-e5be79f903ec,github_issue,Asyncio/Threading,cpython,BUG: asyncio task leaks when exception is not handled,"Problem: Unhandled exceptions in fire-and-forget asyncio tasks are silently ignored, causing task leaks.

Fix/Discussion: Always await tasks or add exception handlers. Use `task.add_done_callback()` to log exceptions. In Python 3.11+, use TaskGroup for structured concurrency — exceptions propagate automatically. Set `asyncio.get_event_loop().set_exception_handler()` for global unhandled task exception logging.",status:closed,"await, executor, async, coroutine, task",https://github.com/cpython/cpython/issues/5591,contributor_1630,20-08-2021,344,high,advanced
47650045-f5ad-4a75-84d5-c2473380729d,documentation,NumPy/Pandas,Pandas,How to use df.groupby in Pandas,"`Pandas.df.groupby` groups DataFrame rows by column values. Example usage:
```python
df.groupby('category')['value'].mean()
```
This is useful when aggregation, transformation, filtering by group. Performance tip: avoid apply() on large DataFrames; prefer agg().",df.groupby,"dtype, broadcasting, pandas, array",https://docs.pandas.org/en/stable/df/groupby.html,Official Docs,24-09-2022,788,high,beginner
d68cdc0e-e1c2-415c-ae35-79751a57fd16,stack_overflow,OS/Subprocess/File I/O,stdin,Python: how to safely write to a file atomically?,"```python
import tempfile, os
with tempfile.NamedTemporaryFile('w', delete=False, dir='.') as tmp:
    tmp.write(data)
    tmp.flush()
    os.fsync(tmp.fileno())
os.replace(tmp.name, target_path)
```
`os.replace()` is atomic on POSIX. This prevents partial writes from corrupting files.",Write to a temp file then rename — rename is atomic on POSIX systems.,"env-variable, stdout, glob",https://stackoverflow.com/questions/5394880,user_179430,23-08-2018,537,medium,intermediate
2345961c-833c-4c09-937a-aa898e7454cd,stack_overflow,FastAPI/Flask/Django,django,Flask: how to return JSON responses properly?,"`return jsonify({'key': 'value'})` sets Content-Type to application/json. Flask 1.0+ automatically converts returned dicts to JSON responses. For custom status codes: `return jsonify(data), 201`. For errors: use `abort(404)` or return `({'error': 'Not found'}, 404)`.",Use jsonify() or return a dict directly (Flask 1.0+).,"request, middleware, pydantic",https://stackoverflow.com/questions/8930103,user_264801,30-05-2024,2206,medium,beginner
f862b51c-0489-4d22-a21b-1ba830dd5dec,stack_overflow,SQLAlchemy/Databases,query,SQLAlchemy bulk insert: what's the fastest way?,"`session.bulk_insert_mappings(Model, list_of_dicts)` skips ORM overhead. Even faster: `session.execute(insert(Model), data)`. Avoid `session.add()` in loops. For PostgreSQL, use `insert().on_conflict_do_nothing()` for upserts. Batch in chunks of 1000-5000 rows for optimal performance.","Use session.bulk_insert_mappings() or execute(insert(), list_of_dicts) for maximum speed.","foreign-key, sqlite, query, relationship, orm, transaction",https://stackoverflow.com/questions/5977931,user_238275,17-10-2024,637,medium,intermediate
10297186-ec55-48d4-a92d-669c24022ea2,stack_overflow,SQLAlchemy/Databases,session,How to implement database connection pooling with SQLAlchemy?,"`create_engine(url, pool_size=10, max_overflow=20, pool_timeout=30, pool_recycle=1800)`. Use `pool_pre_ping=True` to detect stale connections. For async: use `AsyncEngine` with `create_async_engine()`. Monitor with `engine.pool.status()`. NullPool disables pooling for scripts/serverless environments.",create_engine() has built-in pooling. Configure pool_size and max_overflow.,"connection-pool, postgresql, query, alembic",https://stackoverflow.com/questions/7358113,user_12260,19-05-2022,250,medium,intermediate
2f5663d3-fb1a-4101-886d-cb2147df6602,stack_overflow,NumPy/Pandas,array,Why is my Pandas merge creating duplicate rows?,Duplicate rows after merge usually mean the join key is not unique. Diagnose with `df.duplicated(subset=['key']).sum()`. Use `how='left'` carefully when right table has multiple matches. Set `validate='one_to_many'` or `'many_to_one'` to enforce cardinality. Consider deduplicating with `df.drop_duplicates(subset=['key'])` before merging.,Your merge key has duplicates in one or both DataFrames. Use validate='one_to_one' to catch this early.,"pandas, dtype, iloc, nan, loc, dataframe",https://stackoverflow.com/questions/2321324,user_99814,15-08-2023,266,high,intermediate
cebe5a9d-0466-41a3-9c05-90298525e0c1,stack_overflow,SQLAlchemy/Databases,connection-pool,How to handle database migrations with Alembic?,"Workflow: (1) Change SQLAlchemy models. (2) `alembic revision --autogenerate -m 'description'`. (3) Review generated migration script. (4) `alembic upgrade head` to apply. Always review autogenerated migrations — they miss some changes (indexes, constraints). Use `alembic downgrade -1` to rollback. Store migrations in version control.",Use alembic revision --autogenerate to create migrations from model changes.,"query, foreign-key, sqlite, transaction",https://stackoverflow.com/questions/9436429,user_974047,04-04-2018,2393,medium,beginner
0f7cad67-3f2d-4874-af16-f20846a0a189,stack_overflow,Requests/HTTP/APIs,requests,How to upload a file with requests?,"```python
with open('file.pdf', 'rb') as f:
    r = requests.post(url, files={'file': ('file.pdf', f, 'application/pdf')})
```
For multiple files: pass a list of tuples. For multipart form data with fields: combine `files` and `data` parameters. Don't set Content-Type manually — requests sets it with boundary.",Use the files parameter with a file-like object or tuple.,"http, oauth, requests, aiohttp, httpx",https://stackoverflow.com/questions/8896868,user_243238,06-08-2020,1585,medium,beginner
2885d037-cd7a-49b0-a15f-8ada6a7c6fbc,documentation,FastAPI/Flask/Django,FastAPI,FastAPI — Path Operations,"The `@app.get` function in FastAPI registers a GET endpoint at the specified path. It accepts `path, response_model` as a parameter and returns Response. Common use cases include building REST API endpoints that return JSON data. Note that use response_model to enforce output schema validation.","@app.get(path, response_model) -> Response","middleware, request, orm, template",https://docs.fastapi.org/en/stable/@app/get.html,Official Docs,01-05-2023,2844,medium,intermediate
2cf88f9b-3be8-4a46-8aba-537c2ee243ce,documentation,OS/Subprocess/File I/O,os,os Environment Variables — official reference,"Official documentation for os Environment Variables. The method signature is `os.environ(key)`. provides a mapping of the current environment variables. Raises `KeyError` when key is accessed with [] notation and is not set. See also: dotenv, os.getenv, os.putenv.",os.environ(key),"env-variable, pathlib, shutil",https://docs.os.org/en/stable/os/environ.html,Official Docs,06-01-2019,2232,medium,beginner
4f9abcad-603a-4213-aae5-68979f9e38d0,stack_overflow,Asyncio/Threading,coroutine,How to implement a thread pool in Python?,"```python
from concurrent.futures import ThreadPoolExecutor
with ThreadPoolExecutor(max_workers=8) as ex:
    futures = [ex.submit(task, arg) for arg in args]
    results = [f.result() for f in futures]
```
For CPU-bound: use ProcessPoolExecutor instead. For async integration: `await loop.run_in_executor(executor, func, *args)`.",Use concurrent.futures.ThreadPoolExecutor for I/O-bound tasks.,"lock, async, semaphore, gather, coroutine, threading",https://stackoverflow.com/questions/3646552,user_469469,10-11-2018,1551,medium,beginner
91ccffe1-4c3c-45fd-b57b-bc03585a4d15,documentation,FastAPI/Flask/Django,Flask,How to use @app.route in Flask,"`Flask.@app.route` maps a URL rule to a view function. Example usage:
```python
@app.route('/users/<int:uid>')
def get_user(uid):
    return jsonify(user)
```
This is useful when defining HTTP endpoints in a Flask application. Performance tip: use Blueprints to organize large applications.",@app.route,"middleware, django, template, rest, request",https://docs.flask.org/en/stable/@app/route.html,Official Docs,02-08-2021,3024,medium,intermediate
55bf85ed-6515-498d-b094-abdef69858c8,documentation,FastAPI/Flask/Django,Flask,How to use @app.route in Flask,"`Flask.@app.route` maps a URL rule to a view function. Example usage:
```python
@app.route('/users/<int:uid>')
def get_user(uid):
    return jsonify(user)
```
This is useful when defining HTTP endpoints in a Flask application. Performance tip: use Blueprints to organize large applications.",@app.route,"fastapi, pydantic, dependency-injection, orm",https://docs.flask.org/en/stable/@app/route.html,Official Docs,27-09-2023,3017,medium,intermediate
f49ea47c-1507-4873-a846-f85d29bb8e41,documentation,FastAPI/Flask/Django,Django,Django ORM Queries — official reference,"Official documentation for Django ORM Queries. The method signature is `QuerySet.filter(**kwargs)`. filters QuerySet rows matching given field lookups. Raises `FieldError` when an unknown field lookup is provided. See also: QuerySet.exclude, QuerySet.annotate, Q objects.",QuerySet.filter(**kwargs),"middleware, flask, request",https://docs.django.org/en/stable/QuerySet/filter.html,Official Docs,12-11-2019,2395,high,intermediate
e054d6f7-7d51-40a9-b4d0-504bd152894c,stack_overflow,FastAPI/Flask/Django,flask,How do I handle CORS in FastAPI?,"```python
from fastapi.middleware.cors import CORSMiddleware
app.add_middleware(CORSMiddleware, allow_origins=['*'], allow_methods=['*'], allow_headers=['*'])
```
In production, replace `'*'` with your actual frontend domain. For credentials (cookies), set `allow_credentials=True` and specify exact origins.",Add CORSMiddleware from starlette to your FastAPI app.,"dependency-injection, orm, flask, template",https://stackoverflow.com/questions/1527021,user_911393,20-10-2019,971,medium,advanced
3a7deab8-f378-40fa-8781-585a9b73fc3b,stack_overflow,Requests/HTTP/APIs,websocket,How to add retry logic to requests?,"```python
from requests.adapters import HTTPAdapter
from urllib3.util.retry import Retry
retry = Retry(total=3, backoff_factor=1, status_forcelist=[500,502,503,504])
adapter = HTTPAdapter(max_retries=retry)
session.mount('https://', adapter)
```",Mount an HTTPAdapter with urllib3 Retry on the Session.,"oauth, websocket, headers",https://stackoverflow.com/questions/1669324,user_952590,07-09-2021,1525,medium,beginner
e85b0df2-889e-443a-a6dc-0b564e0dbb0b,stack_overflow,NumPy/Pandas,array,Why is my Pandas merge creating duplicate rows?,Duplicate rows after merge usually mean the join key is not unique. Diagnose with `df.duplicated(subset=['key']).sum()`. Use `how='left'` carefully when right table has multiple matches. Set `validate='one_to_many'` or `'many_to_one'` to enforce cardinality. Consider deduplicating with `df.drop_duplicates(subset=['key'])` before merging.,Your merge key has duplicates in one or both DataFrames. Use validate='one_to_one' to catch this early.,"groupby, dataframe, merge",https://stackoverflow.com/questions/2321324,user_99814,24-03-2018,237,low,intermediate
45819d80-554a-456e-857a-8b86b157f743,stack_overflow,SQLAlchemy/Databases,connection-pool,How to handle database migrations with Alembic?,"Workflow: (1) Change SQLAlchemy models. (2) `alembic revision --autogenerate -m 'description'`. (3) Review generated migration script. (4) `alembic upgrade head` to apply. Always review autogenerated migrations — they miss some changes (indexes, constraints). Use `alembic downgrade -1` to rollback. Store migrations in version control.",Use alembic revision --autogenerate to create migrations from model changes.,"query, transaction, relationship",https://stackoverflow.com/questions/9436429,user_974047,26-06-2019,2413,medium,beginner
18818645-b503-4f99-9960-108d10ace2e1,documentation,OS/Subprocess/File I/O,pathlib,How to use Path.glob in pathlib,"`pathlib.Path.glob` yields all paths matching the given glob pattern. Example usage:
```python
py_files = list(Path('src').glob('**/*.py'))
```
This is useful when finding files recursively, batch file processing. Performance tip: iterate the generator lazily rather than converting to list for large directories.",Path.glob,"pathlib, pipe, stderr, file-io, stdout, os",https://docs.pathlib.org/en/stable/Path/glob.html,Official Docs,05-08-2024,3216,low,intermediate
a5a298d3-8f06-492c-a5a7-fe079b73e42a,stack_overflow,Asyncio/Threading,async,asyncio RuntimeError: This event loop is already running,"This error is common in Jupyter and FastAPI. Solutions: (1) In async context: just use `await coroutine()`. (2) In Jupyter: `import nest_asyncio; nest_asyncio.apply()`. (3) Run in thread: `asyncio.get_event_loop().run_in_executor(None, sync_func)`. (4) Use `asyncio.ensure_future()` to schedule from within async code.",You're calling asyncio.run() inside an already running event loop. Use await instead.,"async, task, await, semaphore",https://stackoverflow.com/questions/2229110,user_573750,25-11-2021,2306,medium,advanced
1b8d9360-2a34-4c73-a849-42a144b47105,stack_overflow,FastAPI/Flask/Django,django,Flask: how to return JSON responses properly?,"`return jsonify({'key': 'value'})` sets Content-Type to application/json. Flask 1.0+ automatically converts returned dicts to JSON responses. For custom status codes: `return jsonify(data), 201`. For errors: use `abort(404)` or return `({'error': 'Not found'}, 404)`.",Use jsonify() or return a dict directly (Flask 1.0+).,"flask, template, request",https://stackoverflow.com/questions/8930103,user_264801,17-04-2021,2201,medium,advanced
edc6116c-1a7e-473b-a0df-f201696d874e,documentation,Requests/HTTP/APIs,requests,requests — HTTP Session Management,The `requests.Session` function in requests creates a persistent HTTP session with connection pooling. It accepts `` as a parameter and returns Session object. Common use cases include making multiple requests to the same host efficiently. Note that always close or use Session as context manager to release connections.,requests.Session() -> Session object,"oauth, rate-limiting, timeout, websocket, requests, httpx",https://docs.requests.org/en/stable/requests/Session.html,Official Docs,23-07-2022,77,medium,advanced
49ab22a3-4388-4d2a-957d-4872e823acbc,github_issue,NumPy/Pandas,pandas,BUG: pd.read_csv() silently truncates large integers,"Problem: Integer columns with values > 2^53 are silently corrupted when read from CSV.

Fix/Discussion: Floating point cannot represent integers > 2^53 exactly. Fix: `pd.read_csv(f, dtype={'col': str})` then convert: `df['col'] = df['col'].astype('Int64')`. Use `dtype_backend='numpy_nullable'` in Pandas 2.0+ for better integer handling.",status:closed,"groupby, vectorization, reshape, dtype",https://github.com/pandas/pandas/issues/4449,contributor_726,22-01-2018,496,low,intermediate
cd921ae4-d41a-4548-a81b-9996ed33673e,github_issue,FastAPI/Flask/Django,flask,BUG: Flask session not persisting between requests in tests,"Problem: Session data set in one request is not available in the next request during testing.

Fix/Discussion: Use Flask test client's session_transaction() context manager: `with client.session_transaction() as sess:
    sess['user_id'] = 1`. Ensure SECRET_KEY is set. For testing: `app.config['TESTING'] = True; app.config['SECRET_KEY'] = 'test'`.",status:closed,"response, django, rest",https://github.com/flask/flask/issues/2141,contributor_5020,27-12-2024,172,medium,advanced
93f9b3fb-ff7b-4bd1-9de9-23d2b4f34f47,documentation,Requests/HTTP/APIs,requests,requests — HTTP Session Management,The `requests.Session` function in requests creates a persistent HTTP session with connection pooling. It accepts `` as a parameter and returns Session object. Common use cases include making multiple requests to the same host efficiently. Note that always close or use Session as context manager to release connections.,requests.Session() -> Session object,"requests, retry, rest-api, http, aiohttp, authentication",https://docs.requests.org/en/stable/requests/Session.html,Official Docs,16-08-2023,63,medium,beginner
ceea941e-3b2b-4bea-ae5a-a94dd70d8faf,documentation,NumPy/Pandas,NumPy,NumPy — Linear Algebra,"The `np.einsum` function in NumPy evaluates Einstein summation convention on operands. It accepts `subscripts, *operands` as a parameter and returns ndarray. Common use cases include matrix multiplication, dot products, tensor contractions. Note that prefer np.einsum over loops for large arrays.","np.einsum(subscripts, *operands) -> ndarray","broadcasting, pivot, iloc, numpy, loc, reshape",https://docs.numpy.org/en/stable/np/einsum.html,Official Docs,25-12-2024,1896,high,intermediate
fe3f03ee-ef63-4f61-8299-98b579721f2c,stack_overflow,Asyncio/Threading,gather,How to run asyncio code from synchronous Python?,"`asyncio.run(main())` creates an event loop, runs the coroutine, closes the loop. Never call asyncio.run() from inside a running event loop (use await instead). In Jupyter notebooks (which have a running loop), use `await coroutine()` directly or `nest_asyncio.apply()`. For mixing sync/async, use `loop.run_until_complete()`.",Use asyncio.run() in Python 3.7+ to execute a coroutine from sync code.,"race-condition, lock, await, executor, task, gather",https://stackoverflow.com/questions/2140194,user_718011,01-10-2022,288,low,advanced
892d79a0-ae6c-43e6-823d-49e009cc52e8,github_issue,Asyncio/Threading,cpython,PERF: concurrent.futures.ProcessPoolExecutor slow startup on Windows,"Problem: ProcessPoolExecutor takes 3-5 seconds to start on Windows due to process spawning overhead.

Fix/Discussion: Windows uses 'spawn' start method (vs 'fork' on Linux). Mitigations: (1) Reuse executor across calls — don't create/destroy in loops. (2) Use 'forkserver' or 'fork' on Linux/macOS. (3) For short tasks, ThreadPoolExecutor may be faster. (4) Use `initializer` param to pre-load modules.",status:closed,"asyncio, lock, deadlock, gather, task",https://github.com/cpython/cpython/issues/6647,contributor_4097,19-12-2020,274,medium,intermediate
2085409b-ca37-4801-8edb-5ea7462bcc98,stack_overflow,SQLAlchemy/Databases,session,How to implement database connection pooling with SQLAlchemy?,"`create_engine(url, pool_size=10, max_overflow=20, pool_timeout=30, pool_recycle=1800)`. Use `pool_pre_ping=True` to detect stale connections. For async: use `AsyncEngine` with `create_async_engine()`. Monitor with `engine.pool.status()`. NullPool disables pooling for scripts/serverless environments.",create_engine() has built-in pooling. Configure pool_size and max_overflow.,"foreign-key, sqlite, migration, sqlalchemy, alembic",https://stackoverflow.com/questions/7358113,user_12260,25-08-2020,274,high,intermediate
1ed5e31b-091b-4a44-81f3-1db7f95fe42c,github_issue,NumPy/Pandas,pandas,PERF: groupby().apply() extremely slow on large DataFrames,"Problem: groupby().apply() with a custom function is 100x slower than expected on 10M row DataFrames.

Fix/Discussion: groupby().apply() serializes each group and has high overhead. Fix: vectorize with numpy, use groupby().transform() for same-shape output, or groupby().agg() with named aggregations. For complex logic, consider Polars or Dask. Numba's @jit can accelerate custom group functions.",status:closed,"iloc, pandas, reshape, array",https://github.com/pandas/pandas/issues/8446,contributor_6648,16-10-2018,356,high,intermediate
fa3de3e4-fd89-4ef0-8428-1b9b138f323c,github_issue,FastAPI/Flask/Django,django,FEAT: Django: add support for async ORM queries,"Problem: Django ORM is synchronous; using it in async views requires sync_to_async wrapper.

Fix/Discussion: Django 4.1+ added native async ORM support. Use `await Model.objects.filter().afirst()`, `async for obj in qs:`. For older versions: wrap with `sync_to_async`: `get_user = sync_to_async(User.objects.get)
user = await get_user(pk=1)`.",status:closed,"template, blueprint, orm, fastapi, rest, flask",https://github.com/django/django/issues/8618,contributor_8921,23-09-2020,23,low,intermediate
4c857a6d-05fe-4f86-a164-3ea60f8c79bd,stack_overflow,OS/Subprocess/File I/O,env-variable,How to watch a directory for file changes in Python?,"```python
from watchdog.observers import Observer
from watchdog.events import FileSystemEventHandler
handler = FileSystemEventHandler()
observer = Observer()
observer.schedule(handler, path='.', recursive=True)
observer.start()
```
For simple polling: `os.stat(file).st_mtime`. Linux-native: `inotify`. macOS-native: `FSEvents`.",Use the watchdog library for cross-platform directory monitoring.,"stdout, shutil, glob, stderr, process, env-variable",https://stackoverflow.com/questions/5213115,user_959314,20-05-2024,2108,high,intermediate
6ac4cd0b-7a27-454f-94da-d76d99c05e64,documentation,OS/Subprocess/File I/O,subprocess,subprocess — Process Execution,"The `subprocess.run` function in subprocess runs a subprocess and waits for it to complete. It accepts `args, capture_output=False, timeout=None` as a parameter and returns CompletedProcess. Common use cases include executing shell commands, scripts, or external programs from Python. Note that use shell=False (default) to avoid shell injection vulnerabilities.","subprocess.run(args, capture_output=False, timeout=None) -> CompletedProcess","glob, subprocess, stdout, os, stderr, pathlib",https://docs.subprocess.org/en/stable/subprocess/run.html,Official Docs,19-01-2022,434,high,beginner
139417e1-9870-4cc9-9f2c-7f811c20ec44,documentation,Asyncio/Threading,asyncio,asyncio — Concurrent Coroutines,"The `asyncio.gather` function in asyncio runs multiple coroutines concurrently and collects results. It accepts `*coros, return_exceptions=False` as a parameter and returns list of results. Common use cases include parallel I/O operations such as multiple API calls. Note that set return_exceptions=True to prevent one failure from cancelling all tasks.","asyncio.gather(*coros, return_exceptions=False) -> list of results","deadlock, coroutine, gather, asyncio, threading",https://docs.asyncio.org/en/stable/asyncio/gather.html,Official Docs,07-12-2022,482,high,intermediate
9ef1296b-c35e-4751-b535-44b5352637c4,github_issue,Asyncio/Threading,cpython,BUG: asyncio task leaks when exception is not handled,"Problem: Unhandled exceptions in fire-and-forget asyncio tasks are silently ignored, causing task leaks.

Fix/Discussion: Always await tasks or add exception handlers. Use `task.add_done_callback()` to log exceptions. In Python 3.11+, use TaskGroup for structured concurrency — exceptions propagate automatically. Set `asyncio.get_event_loop().set_exception_handler()` for global unhandled task exception logging.",status:closed,"asyncio, event-loop, coroutine, semaphore",https://github.com/cpython/cpython/issues/5591,contributor_1630,14-05-2024,317,high,intermediate
d505e4ce-af5f-4b63-b30a-048688f85a57,stack_overflow,Asyncio/Threading,coroutine,How to implement a thread pool in Python?,"```python
from concurrent.futures import ThreadPoolExecutor
with ThreadPoolExecutor(max_workers=8) as ex:
    futures = [ex.submit(task, arg) for arg in args]
    results = [f.result() for f in futures]
```
For CPU-bound: use ProcessPoolExecutor instead. For async integration: `await loop.run_in_executor(executor, func, *args)`.",Use concurrent.futures.ThreadPoolExecutor for I/O-bound tasks.,"deadlock, asyncio, race-condition, async, threading, coroutine",https://stackoverflow.com/questions/3646552,user_469469,22-12-2019,1534,low,beginner
103149b2-06b3-4038-92a0-79cf3092832a,stack_overflow,OS/Subprocess/File I/O,shutil,How to read a large file line by line in Python without loading it all into memory?,"```python
with open('large.txt', 'r') as f:
    for line in f:
        process(line.strip())
```
This reads one line at a time. For binary files: use `f.read(chunk_size)` in a loop. For CSV: use `pd.read_csv(file, chunksize=10000)`. Never use `f.readlines()` on large files.",Iterate over the file object directly — it yields lines lazily.,"process, pathlib, env-variable, shutil",https://stackoverflow.com/questions/2737893,user_994539,21-04-2022,2278,medium,beginner
3a9a8268-9e23-46ff-ab6d-6aef83f30e37,documentation,OS/Subprocess/File I/O,pathlib,How to use Path.glob in pathlib,"`pathlib.Path.glob` yields all paths matching the given glob pattern. Example usage:
```python
py_files = list(Path('src').glob('**/*.py'))
```
This is useful when finding files recursively, batch file processing. Performance tip: iterate the generator lazily rather than converting to list for large directories.",Path.glob,"file-io, glob, pipe, pathlib",https://docs.pathlib.org/en/stable/Path/glob.html,Official Docs,14-01-2023,3210,low,intermediate
ced6d73b-1f4a-428f-bc55-bc8cdc5884df,documentation,NumPy/Pandas,NumPy,NumPy — Vectorization,The `np.vectorize` function in NumPy generalizes a scalar function to operate on arrays. It accepts `pyfunc` as a parameter and returns vectorized function. Common use cases include applying Python functions element-wise without explicit loops. Note that np.vectorize is a convenience wrapper; it does not improve performance like true ufuncs.,np.vectorize(pyfunc) -> vectorized function,"broadcasting, pandas, array",https://docs.numpy.org/en/stable/np/vectorize.html,Official Docs,04-01-2021,1317,medium,advanced
6e096eb0-8eaf-4738-948d-749bb5860a7b,stack_overflow,NumPy/Pandas,numpy,NumPy broadcasting error: operands could not be broadcast with shapes,"NumPy broadcasts shapes right-to-left. Arrays (3,4) and (4,) are compatible. Arrays (3,4) and (3,) are not — reshape to (3,1). Use `arr.reshape(-1,1)` to add a dimension. Always print `a.shape, b.shape` before operations to debug. `np.expand_dims(arr, axis=1)` is cleaner than reshape for adding dimensions.",Shapes must be compatible: dimensions must match or one of them must be 1.,"numpy, merge, dtype",https://stackoverflow.com/questions/4860684,user_627024,28-09-2018,1423,medium,advanced
